Id_hecho,VICTIMA,SEXO,EDAD,GRAVEDAD
LC-2019-0275589,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0275589,SIN DATO,FEMENINO,42,SIN DATO
LC-2019-0275589,SIN DATO,MASCULINO,60,SIN DATO
LC-2019-0275678,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0275688,SIN DATO,MASCULINO,34,SIN DATO
LC-2019-0493078,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0275748,SIN DATO,FEMENINO,45,SIN DATO
LC-2019-0275748,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0275758,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0275832,SIN DATO,FEMENINO,59,SIN DATO
LC-2019-0275832,SIN DATO,MASCULINO,59,SIN DATO
LC-2019-0275832,SIN DATO,FEMENINO,60,SIN DATO
LC-2019-0275832,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0276026,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0276071,SIN DATO,FEMENINO,31,SIN DATO
LC-2019-0276071,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0276090,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0276102,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0276146,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0276292,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0276292,SIN DATO,FEMENINO,30,SIN DATO
LC-2019-0276362,SIN DATO,MASCULINO,52,SIN DATO
LC-2019-0276392,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0493214,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0276580,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0276592,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0276601,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0276639,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0276673,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0276674,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0276686,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0276690,SIN DATO,FEMENINO,71,SIN DATO
LC-2019-0276691,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0276698,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0276754,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0276816,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0276841,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0277788,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0293949,SIN DATO,FEMENINO,70,SIN DATO
LC-2019-0296727,SIN DATO,FEMENINO,38,SIN DATO
LC-2019-0276921,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0277258,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0277531,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0277607,SIN DATO,FEMENINO,41,SIN DATO
LC-2019-0277673,SIN DATO,FEMENINO,76,SIN DATO
LC-2019-0277702,SIN DATO,FEMENINO,71,SIN DATO
LC-2019-0277719,SIN DATO,FEMENINO,33,SIN DATO
LC-2019-0277747,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0277758,SIN DATO,FEMENINO,67,SIN DATO
LC-2019-0277835,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0277935,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0277935,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0277935,SIN DATO,FEMENINO,36,SIN DATO
LC-2019-0277941,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0277953,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0278000,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0278088,SIN DATO,MASCULINO,89,SIN DATO
LC-2019-0278091,SIN DATO,MASCULINO,69,SIN DATO
LC-2019-0278144,SIN DATO,MASCULINO,76,SIN DATO
LC-2019-0278214,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0278267,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0278301,SIN DATO,MASCULINO,68,SIN DATO
LC-2019-0278301,SIN DATO,FEMENINO,68,SIN DATO
LC-2019-0278371,SIN DATO,MASCULINO,46,SIN DATO
LC-2019-0278375,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0278474,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0281101,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0211151,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0278694,SIN DATO,FEMENINO,47,SIN DATO
LC-2019-0278706,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0278737,SIN DATO,FEMENINO,20,SIN DATO
LC-2019-0278749,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0278749,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0278846,SIN DATO,FEMENINO,73,SIN DATO
LC-2019-0286562,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0278986,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0278986,SIN DATO,FEMENINO,42,SIN DATO
LC-2019-0279052,SIN DATO,MASCULINO,49,SIN DATO
LC-2019-0279346,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0279346,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0279346,SIN DATO,FEMENINO,79,SIN DATO
LC-2019-0279396,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0279425,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0279551,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0279596,SIN DATO,FEMENINO,33,SIN DATO
LC-2019-0279633,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0279660,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0279717,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0280934,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0280934,SIN DATO,FEMENINO,56,SIN DATO
LC-2019-0290032,SIN DATO,MASCULINO,65,SIN DATO
LC-2019-0279688,SIN DATO,MASCULINO,20,SIN DATO
LC-2019-0279826,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0279826,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0279836,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0280042,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0280087,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0280170,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0280170,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0280208,SIN DATO,FEMENINO,57,SIN DATO
LC-2019-0280242,SIN DATO,MASCULINO,43,SIN DATO
LC-2019-0280260,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0280264,SIN DATO,FEMENINO,33,SIN DATO
LC-2019-0280286,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0280365,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0280374,SIN DATO,MASCULINO,49,SIN DATO
LC-2019-0280409,SIN DATO,MASCULINO,46,SIN DATO
LC-2019-0280614,SIN DATO,FEMENINO,57,SIN DATO
LC-2019-0280653,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0280674,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0280798,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0280892,SIN DATO,FEMENINO,33,SIN DATO
LC-2019-0280964,SIN DATO,FEMENINO,25,SIN DATO
LC-2019-0280967,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0280993,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0280996,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0281026,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0281057,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0281118,SIN DATO,FEMENINO,26,SIN DATO
LC-2019-0281118,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0281318,SIN DATO,MASCULINO,19,SIN DATO
LC-2019-0281570,SIN DATO,MASCULINO,57,SIN DATO
LC-2019-0281626,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0281771,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0281781,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0281781,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0281808,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0281943,SIN DATO,FEMENINO,51,SIN DATO
LC-2019-0282005,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0282012,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0282042,SIN DATO,FEMENINO,61,SIN DATO
LC-2019-0282042,SIN DATO,FEMENINO,61,SIN DATO
LC-2019-0282053,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0282053,SIN DATO,FEMENINO,28,SIN DATO
LC-2019-0282089,SIN DATO,FEMENINO,79,SIN DATO
LC-2019-0282168,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0282225,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0282242,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0282283,SIN DATO,MASCULINO,46,SIN DATO
LC-2019-0282378,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0608822,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0282378,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0282407,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0282409,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0282409,SIN DATO,FEMENINO,41,SIN DATO
LC-2019-0282465,SIN DATO,FEMENINO,82,SIN DATO
LC-2019-0282492,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0283239,SIN DATO,FEMENINO,20,SIN DATO
LC-2019-0285921,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0286795,SIN DATO,FEMENINO,27,SIN DATO
LC-2019-0287095,SIN DATO,MASCULINO,47,SIN DATO
LC-2019-0289559,SIN DATO,FEMENINO,39,SIN DATO
LC-2019-0292210,SIN DATO,FEMENINO,38,SIN DATO
LC-2019-0282569,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0282584,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0282675,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0282675,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0282841,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0282898,SIN DATO,MASCULINO,47,SIN DATO
LC-2019-0283223,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0283344,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0283677,SIN DATO,FEMENINO,42,SIN DATO
LC-2019-0283730,SIN DATO,MASCULINO,34,SIN DATO
LC-2019-0283769,SIN DATO,FEMENINO,46,SIN DATO
LC-2019-0283801,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0283801,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0283816,SIN DATO,FEMENINO,39,SIN DATO
LC-2019-0283929,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0283932,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0283947,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0283977,SIN DATO,MASCULINO,62,SIN DATO
LC-2019-0283986,SIN DATO,FEMENINO,80,SIN DATO
LC-2019-0284104,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0284105,SIN DATO,FEMENINO,24,SIN DATO
LC-2019-0284113,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0284180,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0284283,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0284288,SIN DATO,MASCULINO,19,SIN DATO
LC-2019-0284288,SIN DATO,MASCULINO,19,SIN DATO
LC-2019-0284308,SIN DATO,FEMENINO,84,SIN DATO
LC-2019-0284378,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0181750,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0284651,SIN DATO,FEMENINO,51,SIN DATO
LC-2019-0284689,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0284782,SIN DATO,MASCULINO,46,SIN DATO
LC-2019-0284813,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0284841,SIN DATO,MASCULINO,48,SIN DATO
LC-2019-0284867,SIN DATO,FEMENINO,20,SIN DATO
LC-2019-0284939,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0284943,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0285102,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0285170,SIN DATO,FEMENINO,35,SIN DATO
LC-2019-0285170,SIN DATO,FEMENINO,35,SIN DATO
LC-2019-0285173,SIN DATO,FEMENINO,27,SIN DATO
LC-2019-0285375,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0285416,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0285734,SIN DATO,MASCULINO,46,SIN DATO
LC-2019-0286110,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0293801,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0294269,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0298647,SIN DATO,MASCULINO,62,SIN DATO
LC-2019-0285361,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0285376,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0285377,SIN DATO,FEMENINO,38,SIN DATO
LC-2019-0285377,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0285390,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0285505,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0285658,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0285737,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0285743,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0286204,SIN DATO,FEMENINO,32,SIN DATO
LC-2019-0286308,SIN DATO,FEMENINO,34,SIN DATO
LC-2019-0286440,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0737843,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0286574,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0286653,SIN DATO,MASCULINO,26,SIN DATO
LC-2019-0209463,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0286777,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0286777,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0286884,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0286979,SIN DATO,FEMENINO,67,SIN DATO
LC-2019-0286991,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0287185,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0287209,SIN DATO,MASCULINO,43,SIN DATO
LC-2019-0287209,SIN DATO,FEMENINO,43,SIN DATO
LC-2019-0287256,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0287289,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0287379,SIN DATO,FEMENINO,47,SIN DATO
LC-2019-0287383,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0422916,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0185863,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0287861,SIN DATO,MASCULINO,57,SIN DATO
LC-2019-0287866,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0287892,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0287902,SIN DATO,MASCULINO,48,SIN DATO
LC-2019-0287904,SIN DATO,FEMENINO,55,SIN DATO
LC-2019-0287978,SIN DATO,FEMENINO,88,SIN DATO
LC-2019-0288003,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0288091,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0288091,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0288091,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0288140,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0290000,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0301028,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0316751,SIN DATO,MASCULINO,46,SIN DATO
LC-2019-0362622,SIN DATO,FEMENINO,33,SIN DATO
LC-2019-0285317,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0288364,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0288420,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0288441,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0288441,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0288523,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0288826,SIN DATO,FEMENINO,60,SIN DATO
LC-2019-0289001,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0289249,SIN DATO,MASCULINO,20,SIN DATO
LC-2019-0289350,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0289496,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0289562,SIN DATO,FEMENINO,32,SIN DATO
LC-2019-0289562,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0290007,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0290043,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0290063,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0290075,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0290099,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0290099,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0290168,SIN DATO,MASCULINO,27,SIN DATO
LC-2019-0290272,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0290280,SIN DATO,FEMENINO,26,SIN DATO
LC-2019-0290324,SIN DATO,MASCULINO,30,SIN DATO
LC-2019-0290412,SIN DATO,FEMENINO,40,SIN DATO
LC-2019-0290412,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0290488,SIN DATO,MASCULINO,62,SIN DATO
LC-2019-0290523,SIN DATO,FEMENINO,57,SIN DATO
LC-2019-0290582,SIN DATO,MASCULINO,21,SIN DATO
LC-2019-0290592,SIN DATO,MASCULINO,16,SIN DATO
LC-2019-0290599,SIN DATO,FEMENINO,61,SIN DATO
LC-2019-0290630,SIN DATO,MASCULINO,34,SIN DATO
LC-2019-0290649,SIN DATO,MASCULINO,18,SIN DATO
LC-2019-0290672,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0290696,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0738851,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0290758,SIN DATO,FEMENINO,51,SIN DATO
LC-2019-0290782,SIN DATO,FEMENINO,65,SIN DATO
LC-2019-0290799,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0290805,SIN DATO,FEMENINO,23,SIN DATO
LC-2019-0290806,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0290866,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0290877,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0290877,SIN DATO,FEMENINO,28,SIN DATO
LC-2019-0290880,SIN DATO,FEMENINO,65,SIN DATO
LC-2019-0294633,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0294633,SIN DATO,FEMENINO,41,SIN DATO
LC-2019-0294633,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0300750,SIN DATO,FEMENINO,38,SIN DATO
LC-2019-0301022,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0291009,SIN DATO,MASCULINO,28,SIN DATO
LC-2019-0291010,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0291069,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0291069,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0291069,SIN DATO,MASCULINO,54,SIN DATO
LC-2019-0291069,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0291069,SIN DATO,MASCULINO,63,SIN DATO
LC-2019-0291069,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0291069,SIN DATO,FEMENINO,22,SIN DATO
LC-2019-0291069,SIN DATO,FEMENINO,30,SIN DATO
LC-2019-0291069,SIN DATO,FEMENINO,39,SIN DATO
LC-2019-0291069,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0291069,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0291069,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0291069,SIN DATO,FEMENINO,41,SIN DATO
LC-2019-0291069,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0291069,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0291069,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0291294,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0291316,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0291346,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0291346,SIN DATO,MASCULINO,42,SIN DATO
LC-2019-0291420,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0291713,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0291735,SIN DATO,MASCULINO,59,SIN DATO
LC-2019-0291981,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0292215,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0292330,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0292330,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0292337,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0292337,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0292451,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0292468,SIN DATO,MASCULINO,82,SIN DATO
LC-2019-0292562,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0292591,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0292615,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0292667,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0292829,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0292865,SIN DATO,FEMENINO,39,SIN DATO
LC-2019-0292942,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0292943,SIN DATO,FEMENINO,87,SIN DATO
LC-2019-0293028,SIN DATO,FEMENINO,16,SIN DATO
LC-2019-0293124,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0828854,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0293457,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0293467,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0293514,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0624603,SIN DATO,FEMENINO,14,SIN DATO
LC-2019-0293558,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0293572,SIN DATO,FEMENINO,34,SIN DATO
LC-2019-0293591,SIN DATO,MASCULINO,33,SIN DATO
LC-2019-0293645,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0293780,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0293789,SIN DATO,FEMENINO,26,SIN DATO
LC-2019-0293859,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0293994,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0294055,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0294131,SIN DATO,MASCULINO,54,SIN DATO
LC-2019-0294193,SIN DATO,MASCULINO,20,SIN DATO
LC-2019-0294388,SIN DATO,FEMENINO,56,SIN DATO
LC-2019-0294405,SIN DATO,MASCULINO,36,SIN DATO
LC-2019-0294452,SIN DATO,FEMENINO,38,SIN DATO
LC-2019-0149940,SIN DATO,FEMENINO,49,SIN DATO
LC-2019-0294480,SIN DATO,MASCULINO,39,SIN DATO
LC-2019-0294480,SIN DATO,FEMENINO,39,SIN DATO
LC-2019-0294539,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0294551,SIN DATO,FEMENINO,22,SIN DATO
LC-2019-0294566,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0294613,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0294636,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0294789,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0294790,SIN DATO,FEMENINO,76,SIN DATO
LC-2019-0294790,SIN DATO,FEMENINO,76,SIN DATO
LC-2019-0294790,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0294809,SIN DATO,FEMENINO,25,SIN DATO
LC-2019-0294838,SIN DATO,MASCULINO,20,SIN DATO
LC-2019-0294844,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0294848,SIN DATO,FEMENINO,27,SIN DATO
LC-2019-0294853,SIN DATO,FEMENINO,34,SIN DATO
LC-2019-0294866,SIN DATO,MASCULINO,44,SIN DATO
LC-2019-0294908,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0294971,SIN DATO,MASCULINO,29,SIN DATO
LC-2019-0295028,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0295045,SIN DATO,FEMENINO,36,SIN DATO
LC-2019-0298339,SIN DATO,FEMENINO,42,SIN DATO
LC-2019-0309181,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0317187,SIN DATO,FEMENINO,77,SIN DATO
LC-2019-0418841,SIN DATO,FEMENINO,74,SIN DATO
LC-2019-0695075,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0294965,SIN DATO,MASCULINO,35,SIN DATO
LC-2019-0295203,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0295258,SIN DATO,MASCULINO,23,SIN DATO
LC-2019-0295264,SIN DATO,MASCULINO,46,SIN DATO
LC-2019-0295317,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0295318,SIN DATO,MASCULINO,34,SIN DATO
LC-2019-0295319,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0295324,SIN DATO,MASCULINO,32,SIN DATO
LC-2019-0295344,SIN DATO,MASCULINO,25,SIN DATO
LC-2019-0295349,SIN DATO,MASCULINO,22,SIN DATO
LC-2019-0295438,SIN DATO,FEMENINO,29,SIN DATO
LC-2019-0295483,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0295570,SIN DATO,MASCULINO,56,SIN DATO
LC-2019-0295673,SIN DATO,MASCULINO,45,SIN DATO
LC-2019-0295684,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0295811,SIN DATO,MASCULINO,41,SIN DATO
LC-2019-0295908,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0296005,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0296023,SIN DATO,MASCULINO,38,SIN DATO
LC-2019-0296084,SIN DATO,FEMENINO,73,SIN DATO
LC-2019-0296132,SIN DATO,MASCULINO,40,SIN DATO
LC-2019-0296132,SIN DATO,FEMENINO,40,SIN DATO
LC-2019-0298466,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0298466,SIN DATO,FEMENINO,SIN DATO,SIN DATO
LC-2019-0314549,SIN DATO,SIN DATO,SIN DATO,SIN DATO
LC-2019-0324656,SIN DATO,MASCULINO,31,SIN DATO
LC-2019-0771748,SIN DATO,MASCULINO,24,SIN DATO
LC-2019-0772097,SIN DATO,MASCULINO,12,SIN DATO
LC-2019-0296237,SIN DATO,MASCULINO,37,SIN DATO
LC-2019-0296445,SIN DATO,FEMENINO,25,SIN DATO
